order_id,checkout_id,brand_id,retailer_id,order_amount,has_discount,fees_percentage,payment_cost_percentage,shipping_cost_euro
3507,1499,285,230,"213,11",0,"0,15","0,05",90
7645,1876,285,230,"241,81",0,"0,15","0,05",90
6246,2400,285,351,"124,27",0,"0,15","0,05","67,2"
1759,734,285,681,"117,74",0,"0,15","0,05","21,6"
3562,1523,285,962,"140,52",0,"0,15","0,05","81,59"
4374,1638,285,1104,"176,6",0,"0,15","0,05","85,2"
1943,913,285,1562,"111,41",0,"0,15","0,05","81,59"
1224,629,285,1646,"129,14",0,"0,15","0,05",54
3589,1414,285,1646,"129,14",0,"0,15","0,05","68,4"
3406,1448,285,1903,"109,72",0,"0,15","0,05","21,6"
10614,3529,285,2824,"125,76",0,"0,15","0,05",108
9437,3333,285,5097,"123,44",0,"0,15","0,05","61,2"
9779,3431,285,6418,165,0,"0,15","0,05",90
10866,3751,285,6822,"161,42",100,"0,05","0,05","21,6"
11202,3848,285,6917,"337,39",0,"0,15","0,05","81,59"
11229,3857,285,6920,"377,27",100,"0,05","0,05","109,2"
11550,3974,285,7033,"331,27",100,"0,05","0,05","74,4"
11908,4079,285,7144,"125,76",0,"0,15","0,05","10,7837848"
3823,1599,289,1025,"236,32",100,"0,05","0,05","5,99"
1056,575,289,1249,"387,92",0,"0,15","0,05","4,95"
1378,576,289,1249,"175,77",0,"0,15","0,05","4,95"
11339,3371,289,1249,"271,44",0,"0,15","0,05","4,95"
5422,2015,289,1798,"340,8",0,"0,15","0,05","4,95"
4634,1786,289,1863,"128,47",0,"0,15","0,05","5,99"
9658,2914,289,1865,"128,17",0,"0,15","0,05","12,55"
8974,2433,289,2278,224,0,"0,15","0,05","4,95"
2337,1052,289,2333,"131,86",0,"0,15","0,05","12,55"
6197,1152,289,2432,"137,04",0,"0,15","0,05","4,95"
5031,1491,289,2771,"616,8",100,"0,05","0,05","6,35"
3219,1429,289,3468,"129,12",0,"0,15","0,05","7,68"
11834,1736,289,4011,"230,69",0,"0,15","0,05","4,95"
11529,3964,289,4774,"180,32",0,"0,15","0,05","4,95"
8511,3049,289,5896,"222,32",0,"0,15","0,05","4,95"
11286,3242,289,6196,"107,03",0,"0,15","0,05","12,55"
1969,611,290,17,"140,78",100,"0,05","0,05",11
1463,636,290,1609,"157,49",0,"0,15","0,05",11
11700,3545,294,17,"250,67",0,"0,15","0,05","9,19"
1465,722,294,230,"156,14",100,"0,05","0,05","16,8"
945,518,294,369,"469,69",0,"0,15","0,05","43,8"
1490,260,294,681,"168,38",0,"0,15","0,05","8,8"
10647,2656,294,681,"139,26",0,"0,15","0,05","8,8"
848,460,294,1233,"469,69",100,"0,05","0,05","37,8776191"
2813,1012,294,1344,"177,24",0,"0,15","0,05","16,95"
1440,715,294,1838,"348,15",100,"0,05","0,05","40,375853"
1487,731,294,1848,"153,19",100,"0,05","0,05","17,7"
1550,755,294,1903,"231,68",100,"0,05","0,05",12
1847,867,294,2108,"351,95",100,"0,05","0,05","40,35"
1859,875,294,2119,"377,27",100,"0,05","0,05","18,5"
2310,1055,294,2539,"355,75",100,"0,05","0,05","18,5"
2349,1081,294,2568,"394,15",100,"0,05","0,05","18,5"
2802,1270,294,3112,"135,04",100,"0,05","0,05","14,35"
815,442,295,223,"314,05",0,"0,15","0,05","21,3338198"
2173,993,295,1555,"101,7",0,"0,15","0,05","7,45"
2625,1208,295,2531,"203,4",0,"0,15","0,05","7,45"
2132,1130,297,2278,"206,26",0,"0,15","0,05","5,69"
1748,784,300,8,"120,71",0,"0,15","0,05","19,68"
1019,551,300,626,"129,55",0,"0,15","0,05","17,26"
822,260,300,681,"113,15",0,"0,15","0,05","18,86"
3235,734,300,681,"113,02",0,"0,15","0,05","13,08"
4065,1657,300,681,"129,98",0,"0,15","0,05","16,8"
6155,1679,300,681,"127,66",0,"0,15","0,05","18,86"
10637,2656,300,681,"106,77",0,"0,15","0,05","18,03"
849,461,300,1233,"440,3",0,"0,15","0,05","35,9895456"
10775,2009,300,1233,"122,45",0,"0,15","0,05","6,72245672"
1293,657,300,1704,"106,77",100,"0,05","0,05","12,7357348"
11079,3795,300,2133,"430,67",0,"0,15","0,05","36,9"
2152,986,300,2341,"123,22",100,"0,05","0,05","19,68"
2348,1079,300,2567,"293,33",100,"0,05","0,05","26,24"
4487,1757,300,4275,"113,7",0,"0,15","0,05","18,86"
5388,2039,300,4703,"128,89",0,"0,15","0,05","19,7"
7843,2503,300,5260,154,0,"0,15","0,05","34,29"
8459,3040,300,5598,"139,48",0,"0,15","0,05","17,26"
10760,3719,300,6718,"216,95",0,"0,15","0,05","23,78"
10868,3751,300,6822,"174,45",0,"0,15","0,05","23,78"
9003,2979,301,1227,"161,96",0,"0,15","0,05","11,33"
5050,1869,301,1583,"166,2",0,"0,15","0,05","11,33"
1994,925,303,1849,"153,19",0,"0,15","0,05","8,6"
4550,568,304,1437,"141,6",0,"0,15","0,05","8,94"
1458,495,306,1046,108,0,"0,15","0,05","14,93"
1705,687,306,1737,"113,94",0,"0,15","0,05","13,66"
1479,728,307,1568,"369,6",100,"0,05","0,05","7,76"
9380,3322,307,5397,"139,2",0,"0,15","0,05","8,86"
2711,1235,308,1294,168,0,"0,15","0,05","13,75"
5495,2098,308,1463,216,0,"0,15","0,05","13,75"
2655,1107,308,1613,101,0,"0,15","0,05","17,75"
8780,1854,308,1999,210,0,"0,15","0,05","13,75"
2320,989,308,2173,105,0,"0,15","0,05","22,45"
2640,1215,308,2954,108,0,"0,15","0,05","12,95"
9822,3444,308,6435,168,0,"0,15","0,05","13,75"
2980,1350,309,550,"286,8",100,"0,05","0,05","12,95"
4017,1650,309,1173,"286,8",0,"0,15","0,05","12,95"
2576,1181,309,2901,"286,8",0,"0,15","0,05","12,95"
5260,2023,309,4682,"286,8",100,"0,05","0,05","17,11"
1055,573,310,557,"176,4",0,"0,15","0,05","13,75"
1457,495,310,1046,212,0,"0,15","0,05",37
1968,611,311,17,"172,81",0,"0,15","0,05","15,4"
7600,2745,311,17,"348,9",0,"0,15","0,05","19,46"
9717,2902,311,1275,"147,3",0,"0,15","0,05","14,38"
6451,631,311,1486,"108,07",0,"0,15","0,05","11,32"
10091,1239,311,2461,"113,55",0,"0,15","0,05","12,35"
10671,3691,311,4509,"113,57",0,"0,15","0,05","12,35"
1071,587,312,1428,120,0,"0,15","0,05","7,25"
9539,3353,313,781,"143,28",0,"0,15","0,05","5,97634976"
2641,1181,313,2901,"143,28",0,"0,15","0,05","8,69839187"
8432,3031,313,5870,"143,28",0,"0,15","0,05","21,2645106"
954,136,314,180,"106,96",0,"0,15","0,05","5,34096637"
6516,2951,315,1788,"276,84",0,"0,15","0,05","37,216815"
11348,2255,315,3990,"109,7",0,"0,15","0,05","14,5209018"
1111,48,318,194,"136,8",0,"0,15","0,05",22
1977,822,318,233,"229,8",0,"0,15","0,05",38
1100,573,318,557,"124,8",0,"0,15","0,05",25
2537,1139,318,557,"140,4",0,"0,15","0,05",29
1032,497,318,1010,"129,6",0,"0,15","0,05",13
1080,587,318,1428,"152,4",0,"0,15","0,05",24
1685,588,318,1428,378,0,"0,15","0,05",70
1948,917,318,1463,"154,2",0,"0,15","0,05",30
1193,617,318,1600,"134,4",0,"0,15","0,05",22
2981,1350,319,550,168,0,"0,15","0,05","11,64"
2404,1107,319,1613,"134,4",0,"0,15","0,05","10,75"
2269,1039,319,2477,"134,4",0,"0,15","0,05","9,9"
5293,2032,319,4695,112,0,"0,15","0,05","16,6"
7895,2852,319,5706,"386,4",0,"0,15","0,05","14,56"
1035,562,320,1424,"573,6",0,"0,15","0,05","30,62"
9052,3208,320,6173,"232,8",0,"0,15","0,05","13,75"
10183,2486,321,1818,"109,8",0,"0,15","0,05","48,72"
5015,2128,321,4418,"115,82",0,"0,15","0,05","40,67"
10863,3524,321,6218,"115,53",100,"0,05","0,05",15
2708,1211,323,2531,"299,3",100,"0,05","0,05","11,52"
2541,1172,323,2798,"367,48",100,"0,05","0,05","13,36"
2731,1245,323,3046,"132,62",100,"0,05","0,05","11,52"
4197,1706,324,268,"411,45",100,"0,05","0,05","50,54"
7358,1588,324,510,"123,45",0,"0,15","0,05","23,65"
9810,3111,324,510,"123,45",0,"0,15","0,05","27,48"
1018,551,324,626,"109,2",0,"0,15","0,05","23,65"
882,485,324,784,"218,4",0,"0,15","0,05","23,7057638"
9309,3308,324,966,"164,6",0,"0,15","0,05","26,89"
1097,596,324,1093,"109,2",0,"0,15","0,05","23,65"
1481,729,324,1574,"205,75",100,"0,05","0,05","27,49"
1449,636,324,1609,"109,2",0,"0,15","0,05","19,71"
1418,869,324,1818,195,0,"0,15","0,05","23,65"
5751,2133,324,2133,"164,6",0,"0,15","0,05","23,65"
5744,995,324,2381,"329,17",100,"0,05","0,05","26,89"
6095,2348,324,5100,"329,17",100,"0,05","0,05","46,9"
4878,1861,325,200,"142,5",0,"0,15","0,05","9,9"
8574,2604,325,902,129,0,"0,15","0,05","13,5"
9001,2979,325,1227,"130,68",0,"0,15","0,05","11,6"
5583,1275,325,1344,"126,36",0,"0,15","0,05","12,5"
1368,591,325,1490,"179,04",0,"0,15","0,05","12,81"
1928,905,325,1912,"221,34",0,"0,15","0,05","11,6"
2578,1181,325,2901,"564,24",0,"0,15","0,05","20,6"
8821,3139,325,4097,"154,74",0,"0,15","0,05","12,8"
10631,3480,325,4097,"235,02",0,"0,15","0,05","12,5"
5533,1765,325,4347,294,0,"0,15","0,05","13,5"
1120,87,327,17,"131,29",0,"0,15","0,05","8,6"
3035,80,327,274,"117,81",0,"0,15","0,05","7,75"
2108,315,327,410,"181,72",0,"0,15","0,05","8,6"
900,498,327,784,"225,03",0,"0,15","0,05","26,0149894"
1456,495,327,1046,"102,9",0,"0,15","0,05","9,68"
1540,742,327,1875,"117,81",0,"0,15","0,05","7,75"
2158,984,327,2173,"136,5",0,"0,15","0,05","10,41"
6082,2340,327,3020,"113,96",0,"0,15","0,05","8,6"
5677,2174,327,4850,"64,68",0,"0,15","0,05","6,39"
9836,3436,327,6425,"81,62",0,"0,15","0,05","7,75"
11384,3877,327,6944,"122,43",0,"0,15","0,05","7,75"
1117,87,329,17,"340,55",100,"0,05","0,05","34,8740861"
10162,1584,329,520,"279,78",0,"0,15","0,05","37,8278368"
1017,551,329,626,"193,69",0,"0,15","0,05","19,1390311"
1410,708,329,1263,"110,14",0,"0,15","0,05","6,43730114"
6230,2237,329,2133,"213,95",0,"0,15","0,05","18,3557506"
5992,2300,329,3113,"110,14",0,"0,15","0,05","11,4141727"
6672,2479,329,5267,"243,07",0,"0,15","0,05","26,9279774"
11336,3602,329,6654,"112,67",0,"0,15","0,05","10,4799009"
1902,863,331,2102,111,0,"0,15","0,05",54
4523,1767,331,2102,"307,5",0,"0,15","0,05",54
11952,3410,331,2102,826,0,"0,15","0,05","84,8485163"
5430,1972,331,3727,108,0,"0,15","0,05","14,5"
7979,2881,331,5729,"121,03",0,"0,15","0,05","45,8"
1813,854,332,2044,"226,8",0,"0,15","0,05","14,95"
3866,1496,333,510,"130,4",0,"0,15","0,05","73,2"
9808,3111,333,510,"130,4",0,"0,15","0,05",37
1060,174,333,518,"177,23",0,"0,15","0,05","14,9880786"
5584,2128,333,4418,"130,4",0,"0,15","0,05",30
1128,364,336,1110,"139,71",100,"0,05","0,05",15
6671,2479,336,5267,"108,57",0,"0,15","0,05",15
2409,1107,338,1613,"159,6",0,"0,15","0,05","18,07"
6119,1898,340,173,"201,6",0,"0,15","0,05","23,11"
7348,2454,340,1500,"201,6",0,"0,15","0,05","49,93"
1308,629,341,1646,"300,32",0,"0,15","0,05","17,73"
3075,703,341,1646,"255,72",0,"0,15","0,05","12,52"
1678,723,341,1673,"129,64",100,"0,05","0,05","12,52"
1933,908,341,2039,"518,56",0,"0,15","0,05","22,22"
7081,2446,341,2412,"114,94",0,"0,15","0,05","17,89"
8953,2588,341,4703,"129,64",0,"0,15","0,05","8,94"
1947,917,342,1463,144,0,"0,15","0,05",10
2498,1142,342,2638,144,0,"0,15","0,05",10
11395,3877,342,6944,144,0,"0,15","0,05",14
2526,505,343,1233,"185,48",0,"0,15","0,05","16,39"
2052,926,343,1500,"144,33",0,"0,15","0,05","16,39"
3709,1141,343,1500,"265,87",0,"0,15","0,05","20,48"
4370,1720,343,4275,"170,4",0,"0,15","0,05","17,91"
7242,2644,343,5466,"191,8",0,"0,15","0,05","18,44"
2925,1013,344,519,"125,28",0,"0,15","0,05","11,13"
6975,2594,344,1225,"361,92",100,"0,05","0,05","17,89"
5403,672,344,1680,"125,28",100,"0,05","0,05","11,13"
6315,2317,344,2027,"250,56",100,"0,05","0,05","14,52"
2134,863,344,2102,"139,2",0,"0,15","0,05","13,99"
2509,1146,344,2280,"125,28",0,"0,15","0,05","11,13"
2392,1039,344,2477,"125,28",0,"0,15","0,05","11,13"
6050,2329,344,2668,"139,2",0,"0,15","0,05","11,13"
5960,2270,344,4828,"167,04",100,"0,05","0,05","11,99"
8454,3040,344,5598,"125,28",0,"0,15","0,05","10,19"
9173,57,345,162,"151,86",0,"0,15","0,05","10,32"
1944,763,345,164,"191,84",0,"0,15","0,05","16,2442578"
1093,196,345,595,"159,8",0,"0,15","0,05","22,3200348"
2502,595,345,595,"128,7",0,"0,15","0,05","8,6"
1379,576,345,1249,"127,87",0,"0,15","0,05","6,94920267"
5074,789,345,1249,"126,72",0,"0,15","0,05","8,6"
9532,2554,345,1249,"183,74",0,"0,15","0,05","7,75"
6291,2290,345,1865,"101,53",0,"0,15","0,05","12,49"
9720,2914,345,1865,"212,85",0,"0,15","0,05","13,45"
4808,1561,345,3735,"127,66",0,"0,15","0,05","8,6"
8163,1705,345,4226,"108,51",0,"0,15","0,05","8,6"
9629,3209,345,4226,"114,51",0,"0,15","0,05","8,6"
6893,2565,345,5355,"119,69",0,"0,15","0,05","8,6"
6434,177,346,211,"136,8",0,"0,15","0,05","28,68"
9541,3353,346,781,"136,8",0,"0,15","0,05","8,57801319"
3825,1574,346,1334,"136,8",0,"0,15","0,05","28,68"
7396,2242,346,1334,144,0,"0,15","0,05","17,3500352"
2267,1029,347,1046,120,100,"0,05","0,05",23
9337,1827,347,1093,123,0,"0,15","0,05",10
7549,2416,347,1259,177,0,"0,15","0,05",15
1868,885,347,1857,240,100,"0,05","0,05","34,6361893"
1650,787,347,1984,"240,6",100,"0,05","0,05",23
2668,1227,347,2970,"106,5",0,"0,15","0,05","9,59865486"
3673,1550,347,3251,"124,8",0,"0,15","0,05","13,4395511"
3783,1624,347,3317,"122,4",0,"0,15","0,05","14,4504112"
8166,1705,347,4226,"52,2",0,"0,15","0,05",7
2082,1003,348,149,"399,96",0,"0,15","0,05","9,3"
1084,553,348,513,"364,28",100,"0,05","0,05","8,75"
1284,617,348,1600,"188,64",0,"0,15","0,05","7,8"
2577,1181,348,2901,"800,28",100,"0,05","0,05","11,7"
970,292,349,905,"58,5",0,"0,15","0,05","9,26"
1036,562,349,1424,162,0,"0,15","0,05","11,08"
1083,589,349,1531,"115,5",0,"0,15","0,05","10,16"
4989,1419,349,2079,"109,5",0,"0,15","0,05","13,73"
2193,1002,349,2390,135,0,"0,15","0,05","10,16"
7888,2852,349,5706,138,0,"0,15","0,05","10,16"
1075,464,350,514,"165,72",0,"0,15","0,05",20
5803,735,350,514,"308,64",0,"0,15","0,05","7,95"
1470,296,350,940,"131,52",0,"0,15","0,05",20
2376,559,350,1412,"122,16",100,"0,05","0,05",10
1144,584,350,1517,"177,12",100,"0,05","0,05",14
1282,617,350,1600,"127,68",0,"0,15","0,05",21
1786,635,350,1657,"145,2",100,"0,05","0,05",20
2515,1152,350,2432,"128,16",0,"0,15","0,05",10
2559,1177,350,2890,"255,84",100,"0,05","0,05",12
2985,1350,351,550,"465,36",0,"0,15","0,05","54,5534297"
1109,605,352,194,192,0,"0,15","0,05","7,25"
7321,2682,352,1213,288,0,"0,15","0,05","7,39"
7331,1920,352,1275,"187,2",0,"0,15","0,05","7,39"
1475,847,352,1609,144,0,"0,15","0,05","8,75"
1921,905,352,1912,144,0,"0,15","0,05","6,35"
1677,805,352,2005,144,0,"0,15","0,05","8,85"
6319,853,352,2005,"201,6",0,"0,15","0,05","8,75"
3705,1555,352,3926,"182,4",0,"0,15","0,05","7,39"
7442,2723,352,5048,"129,6",0,"0,15","0,05","7,39"
1110,48,353,194,"133,2",0,"0,15","0,05","9,6"
2723,320,353,979,"177,6",0,"0,15","0,05","9,44"
11175,2772,353,979,120,0,"0,15","0,05","7,08"
1394,698,353,1798,"133,2",0,"0,15","0,05","8,6"
6694,2479,353,5267,120,0,"0,15","0,05","8,5"
1633,144,355,8,"152,34",0,"0,15","0,05","20,6"
1114,87,355,17,"163,95",0,"0,15","0,05","13,4382419"
3360,1447,355,230,"229,15",100,"0,05","0,05","25,69"
2964,1340,355,272,"385,49",0,"0,15","0,05","40,96"
1183,174,355,518,"123,75",0,"0,15","0,05","21,87"
6559,1560,355,518,"134,83",0,"0,15","0,05","21,88"
2699,734,355,681,"115,84",0,"0,15","0,05","21,24"
1088,367,355,784,"123,75",0,"0,15","0,05","18,3325861"
1258,505,355,1233,"110,95",0,"0,15","0,05","13,6"
3080,703,355,1646,"117,73",0,"0,15","0,05","16,15"
1920,908,355,2039,"278,52",0,"0,15","0,05","35,86"
3105,1221,355,2897,"159,83",0,"0,15","0,05","25,05"
5287,2026,355,4687,"103,8",0,"0,15","0,05","25,36"
6666,2479,355,5267,"183,36",0,"0,15","0,05","33,58"
8146,2885,355,5441,"176,93",0,"0,15","0,05","23,15"
8368,3009,355,5866,"109,51",0,"0,15","0,05","17,42"
2287,1045,356,1627,110,0,"0,15","0,05","10,6"
2192,1002,356,2390,176,0,"0,15","0,05","10,6"
2764,1004,356,2390,220,0,"0,15","0,05","10,6"
10662,1256,356,2390,154,0,"0,15","0,05","10,42"
5331,2026,356,4687,110,0,"0,15","0,05","9,5"
4933,1898,357,173,"109,31",0,"0,15","0,05","55,8"
6627,737,357,1829,"126,57",0,"0,15","0,05","52,2"
5406,1733,357,3140,"116,72",0,"0,15","0,05","49,5"
8897,1582,358,214,108,0,"0,15","0,05","34,86"
4442,2718,360,1583,108,0,"0,15","0,05","7,25"
2597,1190,360,2924,104,0,"0,15","0,05","16,5"
2841,1277,360,3151,109,0,"0,15","0,05","11,95"
7124,2629,360,5440,197,0,"0,15","0,05","26,5"
11542,3940,360,6348,306,0,"0,15","0,05","11,45"
8896,1582,362,214,120,0,"0,15","0,05","20,47"
1919,908,362,2039,216,0,"0,15","0,05","22,6398425"
2128,920,362,2157,120,100,"0,05","0,05","5,95729228"
4616,1798,362,4399,120,100,"0,05","0,05","18,44"
5632,2148,362,4880,120,100,"0,05","0,05","15,52"
11072,3809,362,6879,120,0,"0,15","0,05","20,47"
5682,2120,365,167,108,0,"0,15","0,05","7,25"
6479,1708,365,268,118,0,"0,15","0,05","8,94"
7054,1241,365,979,174,0,"0,15","0,05","25,017417"
9215,1324,365,3215,95,0,"0,15","0,05","5,69610406"
5683,1906,365,4567,108,0,"0,15","0,05","8,47369922"
8436,2897,365,5329,113,0,"0,15","0,05","7,05390334"
11001,3786,365,5689,163,0,"0,15","0,05","7,61847113"
9736,3430,365,6419,108,0,"0,15","0,05","14,733756"
1939,908,367,2039,"158,4",0,"0,15","0,05","21,31"
2634,1210,367,2952,"145,2",0,"0,15","0,05","29,27"
1377,801,369,789,"365,12",0,"0,15","0,05","12,95"
3109,1387,369,789,"372,06",0,"0,15","0,05","18,75"
1986,917,369,1463,"568,38",0,"0,15","0,05","25,9"
5496,2098,369,1463,"230,48",0,"0,15","0,05","7,95"
6600,2116,369,1463,"106,2",0,"0,15","0,05","8,94"
3863,646,369,1697,"141,41",0,"0,15","0,05","4,95"
1340,683,369,1729,"128,4",0,"0,15","0,05","4,09609844"
1341,865,369,1729,"208,92",0,"0,15","0,05","11,95"
2151,984,369,2173,"408,91",0,"0,15","0,05","25,45"
3407,1476,369,2173,"399,21",0,"0,15","0,05","14,55"
2245,1027,369,2433,"361,26",0,"0,15","0,05","13,95"
2850,1296,369,3159,"378,6",0,"0,15","0,05","8,94"
4739,1825,369,4068,112,0,"0,15","0,05","12,55"
4022,900,370,370,"112,54",0,"0,15","0,05","7,5"
9611,390,370,668,"114,32",0,"0,15","0,05","13,75"
1673,627,370,1599,"113,96",0,"0,15","0,05","7,5"
2261,1021,371,2471,100,0,"0,15","0,05","8,02343941"
2154,541,372,1212,"129,6",100,"0,05","0,05","4,59674863"
1961,580,372,1500,"261,6",100,"0,05","0,05","38,3611597"
1659,796,372,1994,"237,6",0,"0,15","0,05","20,05"
1964,920,372,2157,"184,8",100,"0,05","0,05","21,5839707"
6626,737,373,1829,"110,78",0,"0,15","0,05","18,07"
1451,573,374,557,"365,4",0,"0,15","0,05","18,05"
7347,2132,374,4854,144,100,"0,05","0,05","14,56"
1632,144,375,8,"181,03",0,"0,15","0,05","20,6483432"
1453,260,375,681,"107,92",0,"0,15","0,05",12
3831,1574,375,1334,"156,66",0,"0,15","0,05",16
1940,913,375,1562,"215,85",0,"0,15","0,05",16
1417,710,375,1818,"105,6",0,"0,15","0,05","26,38"
1552,755,375,1903,"128,81",0,"0,15","0,05","9,00543749"
3405,1448,375,1903,"184,52",0,"0,15","0,05","42,35"
6234,3090,375,2133,"181,66",0,"0,15","0,05",16
4459,1755,375,4354,"107,92",0,"0,15","0,05",16
6965,2124,375,4703,"111,4",0,"0,15","0,05",16
6742,2516,375,5302,"139,25",0,"0,15","0,05",16
10335,3599,375,6655,"132,29",0,"0,15","0,05",16
1604,530,376,905,"120,72",0,"0,15","0,05","8,94"
2242,829,376,1046,"103,5",100,"0,05","0,05","17,55"
1445,410,376,1173,120,0,"0,15","0,05","8,94"
1447,636,376,1609,"202,56",0,"0,15","0,05","13,75"
2467,1096,376,2278,"204,6",0,"0,15","0,05","13,75"
2489,1135,376,2751,"189,6",0,"0,15","0,05","7,95"
10214,3447,376,6119,144,0,"0,15","0,05","8,94"
11748,3983,376,7040,"122,4",0,"0,15","0,05","8,94"
1574,654,377,160,"132,96",0,"0,15","0,05","6,71"
3923,2551,377,160,"128,52",0,"0,15","0,05","6,83"
1652,405,377,172,"183,72",0,"0,15","0,05","6,97"
8226,2807,377,1227,"129,6",0,"0,15","0,05","6,71"
1820,1993,377,1657,180,0,"0,15","0,05","6,71"
8332,2553,377,1657,"124,56",0,"0,15","0,05","6,71"
2928,698,377,1798,"140,1",0,"0,15","0,05","6,71"
2420,1110,377,2627,"502,81",0,"0,15","0,05","6,97"
3013,1242,377,3020,"308,4",0,"0,15","0,05","8,56"
6067,1586,377,3020,"366,12",0,"0,15","0,05","6,83"
2756,1252,377,3056,"122,64",0,"0,15","0,05","8,02"
10895,1333,377,3056,"199,44",0,"0,15","0,05","6,71"
4830,1846,377,3272,"124,56",0,"0,15","0,05","8,02"
4349,1624,377,3317,"141,12",0,"0,15","0,05","6,71"
4362,1734,377,4011,"137,04",0,"0,15","0,05","8,15"
7466,2732,377,4778,"241,91",100,"0,05","0,05","6,83"
8643,3037,377,5417,"124,8",0,"0,15","0,05","6,59"
8564,3069,377,5991,"100,8",0,"0,15","0,05","13,62"
10865,3749,377,6598,"362,99",100,"0,05","0,05","7,37"
1739,810,379,1046,"104,6",0,"0,15","0,05","9,68"
1983,389,379,1085,"175,56",0,"0,15","0,05","5,67"
1651,576,379,1249,"133,2",0,"0,15","0,05","7,75"
5063,789,379,1249,"133,2",0,"0,15","0,05",9
6859,2125,379,1249,"220,8",0,"0,15","0,05","14,59"
1682,601,379,1259,"217,68",0,"0,15","0,05","20,64"
1422,496,379,1285,"133,2",0,"0,15","0,05","7,14"
3055,1238,379,2531,"138,72",0,"0,15","0,05","10,32"
7188,1338,379,3285,"457,2",0,"0,15","0,05","14,59"
2165,989,380,2173,288,0,"0,15","0,05","15,9"
9508,3106,381,271,171,0,"0,15","0,05","10,5"
1426,464,381,514,171,0,"0,15","0,05","16,6522896"
5799,735,381,514,228,0,"0,15","0,05","10,5"
1454,495,381,1046,"142,5",0,"0,15","0,05","18,1219191"
4109,1634,381,1441,171,0,"0,15","0,05","8,5"
10163,1695,381,1441,171,0,"0,15","0,05","10,5"
1448,636,381,1609,"160,8",0,"0,15","0,05","11,8527904"
1743,635,381,1657,171,0,"0,15","0,05","13,1743241"
8288,2553,381,1657,"160,8",0,"0,15","0,05","10,5"
6667,2488,381,1691,171,0,"0,15","0,05","10,5"
1887,896,381,2139,171,0,"0,15","0,05",10
9423,2035,381,2139,228,0,"0,15","0,05","10,5"
6232,2383,381,2159,228,0,"0,15","0,05","10,5"
8340,2384,381,2159,285,0,"0,15","0,05","10,5"
4920,1764,381,2697,171,0,"0,15","0,05","10,5"
7027,2466,381,4694,228,0,"0,15","0,05","10,5"
5338,2031,381,4696,228,0,"0,15","0,05","10,5"
6515,2404,381,5134,"142,5",0,"0,15","0,05","34,15"
8581,3074,381,5954,229,0,"0,15","0,05","34,15"
8737,916,383,1491,126,0,"0,15","0,05","11,52"
2639,1215,383,2954,"133,2",0,"0,15","0,05","17,44"
3550,1517,383,3785,162,0,"0,15","0,05","20,07"
1427,174,384,518,"113,94",0,"0,15","0,05",40
7623,1560,384,518,"113,94",0,"0,15","0,05",50
1571,765,384,556,"113,94",0,"0,15","0,05",40
9602,390,384,668,"107,59",0,"0,15","0,05",40
2468,1741,384,2278,"124,07",0,"0,15","0,05",55
10104,3529,384,2824,"134,21",0,"0,15","0,05",45
2637,1212,384,2953,"170,91",100,"0,05","0,05",40
5652,2161,384,4891,"227,88",0,"0,15","0,05",40
10381,3616,384,6672,"113,93",0,"0,15","0,05",40
10970,3776,384,6853,"324,1",0,"0,15","0,05",50
3590,1496,385,510,"138,47",0,"0,15","0,05","18,566059"
8720,2702,385,510,211,0,"0,15","0,05","10,3962997"
1452,260,385,681,"114,2",0,"0,15","0,05","6,180251"
10933,2772,386,979,117,0,"0,15","0,05",9
1688,803,386,1046,"139,5",0,"0,15","0,05","16,8"
6055,414,386,1179,186,0,"0,15","0,05","15,1"
10365,1695,386,1441,"212,37",0,"0,15","0,05","17,1"
2058,944,386,2209,"322,5",0,"0,15","0,05","17,6"
4642,1444,386,3446,"132,98",0,"0,15","0,05","13,4"
5569,2128,386,4418,"103,25",0,"0,15","0,05","17,1"
8883,3072,386,5968,"114,7",0,"0,15","0,05","15,1"
9811,3444,386,6435,"323,68",0,"0,15","0,05","17,1"
2370,656,387,1022,"244,56",100,"0,05","0,05","8,47"
2687,535,387,1159,"244,56",0,"0,15","0,05",16
4325,814,387,1737,"244,56",0,"0,15","0,05","7,55"
1882,895,387,2139,"244,56",100,"0,05","0,05","8,47"
6500,1338,387,3285,"244,56",0,"0,15","0,05","15,78"
7324,2684,388,1213,"179,3",0,"0,15","0,05","10,62"
8410,2691,388,1213,"105,4",0,"0,15","0,05","10,58"
2066,790,388,1957,"106,35",0,"0,15","0,05","15,6"
4726,1823,388,4183,198,0,"0,15","0,05","10,62"
6403,1878,388,4183,"105,62",0,"0,15","0,05","10,57"
4765,1753,389,180,"113,96",0,"0,15","0,05","10,5725523"
9544,3353,389,781,"142,45",0,"0,15","0,05","280,52"
1826,615,389,784,"224,43",0,"0,15","0,05","53,32"
11760,3252,389,1057,"121,56",0,"0,15","0,05","3,83130945"
5783,2208,389,1388,"203,54",0,"0,15","0,05","18,1693074"
1967,580,389,1500,"156,69",0,"0,15","0,05","12,813961"
3708,1141,389,1500,"165,22",0,"0,15","0,05","18,3552397"
1854,774,389,1685,"125,67",0,"0,15","0,05","5,04459083"
6241,2237,389,2133,"216,21",0,"0,15","0,05","16,7391068"
3448,1221,389,2897,"157,96",0,"0,15","0,05","18,4305003"
4368,1720,389,4275,"102,9",0,"0,15","0,05","8,34823524"
