,Unnamed: 0,tconst,primaryTitle,Directors,originalTitle,startYear,runtimeMinutes,averageRating,numVotes,genre 1,Crew
10778,10778,tt0846057,Panic Mechanic,David Lister,Panic Mechanic,1996-01-01,102,6,224,Comedy,Leon Schuster
10779,10779,tt0846073,Raja Chinna Roja,S.P. Muthuraman,Raja Chinna Roja,1994-01-01,140,6,333,Action,Rajinikanth
10780,10780,tt0848477,Tetri bairagebi,Giga Lortkipanidze,Tetri bairagebi,1990-01-01,168,8,373,Drama,"Giga Lortkipanidze, Ramaz Chkhikvadze"
10781,10781,tt0867342,Punishment Committe,Ali Hatami,Komiteh mojazat,1997-01-01,97,7,284,Action,"Mehrdad Fakhimi, Jamshid Mashayekhi"
10782,10782,tt0875003,Day of the Angel,Behruz Afkhami,Rooz-e fereshte,1994-01-01,82,6,488,Comedy,Ezzatolah Entezami
10783,10783,tt0885523,The Rules of the Game,Wai-Man Cheng,San ga fat,1999-01-01,99,6,103,Crime,Louis Koo
10784,10784,tt0910579,Deja Vu,Kin-Nam Cho,"Yuan, miao bu ke yan",1999-01-01,90,5,124,Drama,Wei Zhao
10785,10785,tt0923719,Hemlock,Behruz Afkhami,Shokaran,1999-01-01,84,6,899,Drama,"Rozita Ghaffari, Fariborz Arabnia"
10786,10786,tt0925057,Adhirindhi Alludu,E.V.V. Satyanarayana,Adhirindhi Alludu,1996-01-01,140,8,158,Drama,Mohan Babu
10787,10787,tt0926208,The Double Lottie,Kiumars Poorahmad,Khaharan-e gharib,1996-01-01,93,6,1792,Drama,"Kiumars Poorahmad, Khosro Shakibai"
10788,10788,tt0948462,Priyamanavale,K. Selvabharathi,Priyamanavale,2000-01-01,169,7,2930,Drama,Joseph Vijay
10789,10789,tt0954005,Sevimli Hirsiz,Kartal Tibet,Sevimli Hirsiz,1989-01-01,86,6,1674,Comedy,Kemal Sunal
10790,10790,tt0960714,72. Kogus,Erdogan Tokatli,72. Kogus,1987-01-01,98,7,368,Drama,"Çetin Öner, Gökhan Mete, Ayberk Çölok, Kadir Inanir"
10791,10791,tt0962572,Green Ashes,Ebrahim Hatamikia,Khakestar-e sabz,1994-01-01,98,6,188,Drama,"Paul Hertel, Milan Bahúl"
10792,10792,tt0965649,Detective Conan: The Fourteenth Target,Kenji Kodama,Meitantei Conan: 14 banme no target,1998-01-01,99,7,2651,Adventure,Minami Takayama
10793,10793,tt0967942,Katircilar,Serif Gören,Katircilar,1987-01-01,86,7,470,Adventure,"Aysegül Aldinç, Ali Tutal, Mehmet Esen"
10794,10794,tt0970422,The Hunger,Ali Badr Khan,Al-gough,1986-01-01,111,6,159,Drama,"Ali Badr Khan, Youssef Eid"
10795,10795,tt0970446,Al-raii wa al nesaa,Ali Badr Khan,Al-raii wa al nesaa,1991-01-01,100,5,375,Drama,"Ali Badr Khan, Suad Husni"
10796,10796,tt0976183,Unnidathil Ennai Koduthen,Vikraman,Unnidathil Ennai Koduthen,1998-01-01,165,6,441,Drama,"Vikraman, R. Sarathkumar"
10797,10797,tt0978642,Masoom,Mahesh Kothare,Masoom,1996-01-01,130,5,110,Action,"Bhalchandra Kulkarni, Inder Kumar, Omkar Kapoor, Tinnu Anand"
10798,10798,tt0978648,Travellers of Moonlight,Mehdi Fakhimzadeh,Mosaferan-e mahtab,1988-01-01,110,6,272,Comedy,NONE
10799,10799,tt0984177,Amarkalam,Sarann,Amarkalam,1999-01-01,148,7,1939,Action,"Raghuvaran, Ambika"
10800,10800,tt0984202,Kadhal Kottai,Ahathian,Kadhal Kottai,1996-01-01,167,7,2299,Drama,"Devayani, Ajith Kumar"
10801,10801,tt0984243,Vaanmathi,Ahathian,Vaanmathi,1996-01-01,147,5,307,Drama,Ajith Kumar
10802,10802,tt1003080,The Green Elephant,Svetlana Baskova,Zelyonyy slonik,1999-01-01,90,5,2751,Comedy,"Svetlana Baskova, Sergey Pakhomov"
10803,10803,tt10045260,The Exorcist III: Legion,William Peter Blatty,The Exorcist III: Legion,1990-01-01,105,7,1102,Horror,Grand L. Bush
10804,10804,tt1010295,Alice,Gabriel Benattar,Alice,1988-01-01,85,7,105,Fantasy,Anne Consigny
10805,10805,tt1019897,Chitra Nodir Pare,Tanvir Mokammel,Chitra Nodir Pare,1998-01-01,110,8,211,Romance,"Tanvir Mokammel, Momtazuddin Ahmed"
10806,10806,tt1019940,Nodir Naam Modhumoti,Tanvir Mokammel,Nodir Naam Modhumoti,1996-01-01,130,8,128,Drama,"Tanvir Mokammel, Somu Chowdhury, Tauquir Ahmed"
10807,10807,tt1022547,Romantic Blue,Rashane Limtrakul,Lohk thang bai hai naai khon diao,1995-01-01,112,7,173,Drama,NONE
10808,10808,tt1037724,"Front OK, Behind OK",H. Tjut Djalil,Depan Bisa Belakang Bisa,1987-01-01,86,6,254,Comedy,H.I.M. Damsyik
10809,10809,tt1043534,El-Raqesah wa el-Seyasi,Samir Seif,El-Raqesah wa el-Seyasi,1990-01-01,97,6,268,Drama,"Rushdi El Mahdi, Nabila Ebeid"
10810,10810,tt1058114,Shader al-samak,Ali Abdel-Khalek,Shader al-samak,1986-01-01,120,6,250,Action,"Ali El Sherif, Shawqy Shamekh, Nabila Ebeid"
10811,10811,tt1068633,Last Waltz in Sarajevo,Nikola Stojanovic,Poslednji valcer u Sarajevu,1990-01-01,119,6,106,Comedy,"Arsen Dedic, Stjepan Markovic, Davor Janjic"
10812,10812,tt1068773,Detective Conan: Captured in Her Eyes,Kenji Kodama,Meitantei Conan: Hitomi no naka no ansatsusha,2000-01-01,100,7,2698,Adventure,Minami Takayama
10813,10813,tt1086714,Pelli Chesukundam,Muthyala Subbaiah,Pelli Chesukundam,1997-01-01,140,6,113,Drama,Tanikella Bharani
10814,10814,tt1117960,Aahaa,Suresh Krishna,Aahaa,1997-01-01,162,6,148,Drama,Karuna Bhushan
10815,10815,tt1122863,Pacar Ketinggalan Kereta,Teguh Karya,Pacar Ketinggalan Kereta,1989-01-01,139,6,194,Drama,"Ayu Azhari, Tuti I. Malaon"
10816,10816,tt1125830,Ramayanam,Gunasekhar,Ramayanam,1996-01-01,160,7,402,History,N.T. Rama Rao Jr.
10817,10817,tt1134824,Iskilipli Atif Hoca,Mesut Uçakan,Iskilipli Atif Hoca,1993-01-01,104,6,315,Biography,"Demir Nuyan, Yilmaz Zafer"
10818,10818,tt1147508,Doraemon: Nobita's Dorabian Nights,Tsutomu Shibayama,Doraemon: Nobita no Dorabian Naito,1991-01-01,99,7,739,Adventure,Nobuyo Ôyama
10819,10819,tt1147510,Doraemon: Nobita and the Spiral City,Tsutomu Shibayama,Doraemon: Nobita no Neji maki shitÇ© BÇïkenki,1997-01-01,99,6,236,Adventure,Nobuyo Ôyama
10820,10820,tt1147511,Doraemon: Nobita and the Birth of Japan,Tsutomu Shibayama,Doraemon: Nobita no Nihon tanjÇï,1989-01-01,102,6,386,Adventure,Chafûrin
10821,10821,tt1147513,Doraemon: Nobita and the Legend of the Sun King,Tsutomu Shibayama,Doraemon: Nobita no TaiyÇï'Çï densetsu,2000-01-01,93,7,768,Adventure,NONE
10822,10822,tt1147514,Doraemon: Nobita Drifts in the Universe,Tsutomu Shibayama,Doraemon: Nobita no Uchǯ hyÇïryǯki,1999-01-01,93,6,229,Action,"Kazuya Tatekabe, Nobuyo Ôyama"
10823,10823,tt1147519,Doraemon: Nobita's Great Adventure in the South Seas,Tsutomu Shibayama,Doraemon: Nobita no nankai daibÇïken,1998-01-01,100,7,504,Adventure,"Senri Oe, Nobuyo Ôyama"
10824,10824,tt1147520,Doraemon: Nobita and the Animal Planet,Tsutomu Shibayama,Doraemon: Nobita to Animaru puranetto,1990-01-01,99,6,385,Adventure,Katsuji Mori
10825,10825,tt1147521,Doraemon: Nobita and the Tin Labyrinth,Tsutomu Shibayama,Doraemon: Nobita to Buriki no rabirinsu,1993-01-01,100,7,471,Action,"Tsutomu Shibayama, Kaneta Kimotsuki, Nobuyo Ôyama"
10826,10826,tt1147522,Doraemon: Nobita and the Galaxy Super-express,Tsutomu Shibayama,Doraemon: Nobita to Ginga ekusupuresu,1996-01-01,97,6,453,Action,"Nobuyo Ôyama, Tsutomu Shibayama, Nobuyo Ôyama"
10827,10827,tt1147523,Doraemon: Nobita and the Kingdom of Clouds,Tsutomu Shibayama,Doraemon: Nobita to Kumo no Çïkoku,1992-01-01,97,7,544,Adventure,Akira Murayama
10828,10828,tt1147524,Doraemon: Nobita's Three Visionary Swordsmen,Tsutomu Shibayama,Doraemon: Nobita to mugen sankenshi,1994-01-01,98,7,573,Adventure,Ryôichi Tanaka
10829,10829,tt1147525,Doraemon: Nobita's Version of Saiyuki,Tsutomu Shibayama,Doraemon: Nobita no Parareru saiyǯki,1988-01-01,90,6,340,Adventure,"Toshio Ishii, Masaru Ikeda"
10830,10830,tt1147527,Doraemon: Nobita and the Knights on Dinosaurs,Tsutomu Shibayama,Doraemon: Nobita to Ryǯ no kishi,1987-01-01,90,6,325,Adventure,Nobuyo Ôyama
10831,10831,tt1147528,Doraemon: Nobita and the Steel Troops,Tsutomu Shibayama,Doraemon: Nobita to tetsujin heidan,1986-01-01,97,7,607,Adventure,NONE
10832,10832,tt1151808,Asiye Nasil Kurtulur,Atif Yilmaz,Asiye Nasil Kurtulur,1986-01-01,81,7,789,Comedy,"Güzin Çoragan, Mehmet Akan, Kenan Davutoglu, Müjde Ar"
10833,10833,tt11574932,The Ogre,Lamberto Bava,The Ogre,1988-01-01,94,5,195,Horror,Paolo Malco
10834,10834,tt1159914,The Mystery of the Box,Sandip Ray,Baksha Rahasya,1996-01-01,98,7,590,Adventure,"Rabi Ghosh, Sabyasachi Chakrabarty"
10835,10835,tt1166168,Al imbrator,Tarek Alarian,Al imbrator,1990-01-01,140,6,388,Crime,Abu Bakr Ezzat
10836,10836,tt11668900,Tiga Setan Darah dan Cambuk Api Angin,Liliek Sudjio,Tiga Setan Darah dan Cambuk Api Angin,1988-01-01,85,7,234,Action,NONE
10837,10837,tt1172505,Beyoglu'nun Arka Yakasi,Serif Gören,Beyoglu'nun Arka Yakasi,1986-01-01,90,6,490,Drama,"Erdal Özyagcilar, Dilaver Uyanik, Günay Güner"
10838,10838,tt11867522,Swasthik,Upendra,Swasthik,1998-01-01,140,8,153,Action,NONE
10839,10839,tt1192385,Nenjinile,S.A. Chandrashekhar,Nenjinile,1999-01-01,122,7,646,Action,"S.A. Chandrashekhar, Devan"
10840,10840,tt1212067,Brahma,Gopal B.,Brahma,1992-01-01,130,8,258,Action,Annapoorna
10841,10841,tt1212075,Chitemma Mogudu,Kodi Ramakrishna,Chitemma Mogudu,1992-01-01,140,8,185,Comedy,Mohan Babu
10842,10842,tt1212133,Punya Bhoomi Naa Desam,A. Kodandarami Reddy,Punya Bhoomi Naa Desam,1994-01-01,140,5,787,Action,Mohan Babu
10843,10843,tt1212136,Rayalaseema Ramanna Chowdary,Suresh Krishna,Rayalaseema Ramanna Chowdary,2000-01-01,164,7,469,Action,Mohan Babu
10844,10844,tt1228966,Collector Garu,Gopal B.,Collector Garu,1997-01-01,142,5,299,Action,NONE
10845,10845,tt1228984,Khaidi Garu,Om Sai Prakash,Khaidi Garu,1998-01-01,150,8,303,Action,Mohan Babu
10846,10846,tt1228988,Maa Inti Katha,Muthyala Subbaiah,Maa Inti Katha,1990-01-01,120,9,182,Family,Mohan Babu
10847,10847,tt1228989,Maanavudu Daanavudu,C.V. Ramana Babu,Maanavudu Daanavudu,1986-01-01,140,9,137,Family,Mohan Babu
10848,10848,tt1229004,Rayudu,Ravi Raja Pinisetty,Rayudu,1998-01-01,150,5,319,Family,NONE
10849,10849,tt1244536,Donga Police,K.S. Prakash Rao,Donga Police,1992-01-01,130,8,153,Action,"K.S. Prakash Rao, Mohan Babu"
10850,10850,tt1244614,Prema Panjaram,Ramana Reddy B.V.,Prema Panjaram,1991-01-01,138,8,116,Drama,Mohan Babu
10851,10851,tt1263790,Kaathala Kaathala,Singeetam Srinivasa Rao,Kaathala Kaathala,1998-01-01,142,7,1362,Comedy,Kamal Haasan
10852,10852,tt1266068,"HÇÏm ziyarÇÏt, hÇÏm ticarÇÏt...",Rasim Ojagov,"HÇÏm ziyarÇÏt, hÇÏm ticarÇÏt...",1995-01-01,81,8,169,Comedy,Sadaya Mustafayeva
10853,10853,tt1266112,TÇÏhminÇÏ,Rasim Ojagov,TÇÏhminÇÏ,1993-01-01,107,8,741,Drama,"Larisa Khalafova, Nuriya Akhmedova, Rasim Ojagov, Larisa Khalafova"
10854,10854,tt1279237,Prema Yuddham,S.V. Rajendra Singh Babu,Prema Yuddham,1990-01-01,90,8,102,Romance,Amala Akkineni
10855,10855,tt1285143,Veera Prathap,B. Vittalacharya,Veera Prathap,1987-01-01,144,9,165,Action,Mohan Babu
10856,10856,tt1286164,Panakkaran,P. Vasu,Panakkaran,1990-01-01,147,6,359,Drama,Rajinikanth
10857,10857,tt1316626,Psy,Dmitriy Svetozarov,Psy,1989-01-01,96,6,232,Thriller,"Andrey Makarevich, Arkadiy Krasilshchikov, Sergey Kokovkin"
10858,10858,tt1365022,Eskici ve Ogullari,Sahin Gök,Eskici ve Ogullari,1991-01-01,96,7,205,Drama,"Yasar Güner, Kadir Inanir"
10859,10859,tt1388441,Mugavari,V.Z. Dhorai,Mugavari,2000-01-01,156,7,1414,Drama,NONE
10860,10860,tt1400508,Film sakafi,Mohamed Amin,Film sakafi,2000-01-01,120,7,1400,Comedy,Rubi
10861,10861,tt1402421,Bhagyada Lakshmi Baramma,Singeetam Srinivasa Rao,Bhagyada Lakshmi Baramma,1986-01-01,156,8,166,Comedy,T.N. Balakrishna
10862,10862,tt14035744,"Up OK, Down OK",H. Tjut Djalil,Atas Boleh Bawah Boleh,1986-01-01,86,6,245,Adventure,NONE
10863,10863,tt1411894,Manithan,S.P. Muthuraman,Manithan,1987-01-01,139,6,196,Action,Senthil
10864,10864,tt1431279,The Changed Man,Mohamad Reza Honarmand,Marde avazi,1998-01-01,106,5,1225,Comedy,"Hashem Rohani, Afsaneh Bayegan"
10865,10865,tt1431739,Soggadi Pellam,Muthyala Subbaiah,Soggadi Pellam,1996-01-01,141,7,114,Action,"Nirmalamma, Mohan Babu"
10866,10866,tt1446180,Suna Panjuri,Rabi Kinagi,Suna Panjuri,1995-01-01,165,9,119,Drama,Bijay Mohanty
10867,10867,tt1456483,BÇÏxt Ç?zǬyǬ,Ramiz Azizbayli,BÇÏxt Ç?zǬyǬ,1991-01-01,96,8,589,Comedy,Ramiz Azizbayli
10868,10868,tt1489155,Chandralekha,Krishna Vamsi,Chandralekha,1998-01-01,151,6,230,Comedy,Nagarjuna Akkineni
10869,10869,tt1509831,Unakkaga Ellam Unakkaga,Sundar C.,Unakkaga Ellam Unakkaga,1999-01-01,143,6,147,Comedy,Karthik
10870,10870,tt1510821,Otel otagi,Rasim Ojagov,Otel otagi,1998-01-01,89,8,117,Drama,"Aqil Quliyev, Fäxräddin Manafov"
10871,10871,tt1517561,Thulladha Manamum Thullum,Ezhil,Thulladha Manamum Thullum,1999-01-01,170,8,6194,Drama,Joseph Vijay
10872,10872,tt1527056,The Tiger and the Female,Samir Seif,Al-nemr wa al-ontha,1987-01-01,180,6,665,Action,"Aida Abdel Aziz, Athar El-Hakim, Rafat Ragi"
10873,10873,tt1527064,Bakhit and Adeela,Nader Galal,Bakhit wa Adeela,1995-01-01,130,5,951,Comedy,Hassan Hosny
10874,10874,tt1527065,Bakhit and Adeela 2,Nader Galal,Bakhit wa Adeela 2,1997-01-01,120,5,756,Comedy,NONE
10875,10875,tt1527118,Hanafy the Wonderful,Mohamed Abdelaziz,Hanafy al-obaha,1990-01-01,120,5,954,Comedy,Mustafa Metwalli
10876,10876,tt1527202,Shams el-Zanati,Samir Seif,Shams el-Zanati,1991-01-01,134,6,1137,Action,"Mustafa Metwalli, Adel Emam, Gharib Mahmoud"
10877,10877,tt1527211,Toyour elzalam,Sharif Arafah,Toyour elzalam,1995-01-01,109,7,1433,Drama,"Suliman Eid, Nazim Shaarawy"
10878,10878,tt1529285,Karakon fe al-sharea,Ahmed Yehia,Karakon fe al-sharea,1986-01-01,108,6,851,Comedy,NONE
10879,10879,tt1529326,Salam Ya Sahby,Nader Galal,Salam Ya Sahby,1986-01-01,128,6,1704,Action,"Adel Emam, Mustafa Metwalli"
10880,10880,tt1555803,Fanat,Vladimir Feoktistov,Fanat,1989-01-01,81,6,231,Action,"Oleg Kantemirov, Lyudmila Baranova, Lyudmila Antonyuk, Aleksey Serebryakov"
10881,10881,tt1556154,"The Night, Angel and Our Children",Atif Yilmaz,"Gece, Melek ve Bizim Ç?ocuklar",1994-01-01,101,7,774,Drama,"Hakan, Deniz Türkali, Derya Arbas"
10882,10882,tt1575520,Chiru Navvuto,G. Ram Prasad,Chiru Navvuto,2000-01-01,147,7,197,Comedy,NONE
10883,10883,tt1575576,Jayam Manadera,Nimmala Shankar,Jayam Manadera,2000-01-01,151,6,309,Action,"Venkatesh Daggubati, Venkatesh Daggubati"
10884,10884,tt1575583,Kalisundam Raa,Uday Shankar,Kalisundam Raa,2000-01-01,156,7,517,Drama,Venkatesh Daggubati
10885,10885,tt1575647,Nuvvu Vasthavani,V.R. Pratap,Nuvvu Vasthavani,2000-01-01,158,6,214,Family,Nagarjuna Akkineni
10886,10886,tt1575666,Raja,Muppalaneni Siva,Raja,1999-01-01,175,7,685,Family,Venkatesh Daggubati
10887,10887,tt1575672,Samarasimha Reddy,Gopal B.,Samarasimha Reddy,1999-01-01,148,7,925,Action,Nandamuri Balakrishna
10888,10888,tt1575688,Sultan,Sarath,Sultan,1999-01-01,143,5,105,Family,Nandamuri Balakrishna
10889,10889,tt1575719,Yuvaraju,Y.V.S. Chowdary,Yuvaraju,2000-01-01,165,5,813,Romance,Mahesh Babu
10890,10890,tt1579532,Bobbili Simham,A. Kodandarami Reddy,Bobbili Simham,1994-01-01,126,6,123,Drama,Kaikala Satyanarayana
10891,10891,tt1579675,Preminchukundam Raa,Jayant Paranji,Preminchukundam Raa,1997-01-01,151,7,261,Action,Venkatesh Daggubati
10892,10892,tt1579691,Rowdy Inspector,Gopal B.,Rowdy Inspector,1992-01-01,143,6,149,Action,Nandamuri Balakrishna
10893,10893,tt1579821,Ninne Premistha,R.R. Shinde,Ninne Premistha,2000-01-01,152,5,182,Drama,"R.R. Shinde, Nagarjuna Akkineni"
10894,10894,tt1579854,Peddannayya,Sarath,Peddannayya,1997-01-01,146,8,104,Drama,Nandamuri Balakrishna
10895,10895,tt1600756,Train,Amir Ghavidel,Train,1988-01-01,111,6,167,Action,"Faramarz Gharibian, Enayat Bakhshi, Khosro Shakibai"
10896,10896,tt1687248,Old Men's School,Ali Sajjadi Hosseini,Madreseye piremardha,1991-01-01,99,5,231,Adventure,Akbar Abdi
10897,10897,tt1740055,Kayoko's Diary,Seiji Arihara,Ushiro no shoumen daare,1991-01-01,90,7,345,Animation,Yuri Amano
10898,10898,tt1795665,Suryavamsam,Srinivasa Rao Bhimaneni,Suryavamsam,1998-01-01,156,7,325,Drama,Venkatesh Daggubati
10899,10899,tt1807910,Al Basha,Tarek Alarian,Al Basha,1992-01-01,108,6,113,Action,NONE
10900,10900,tt1808093,El Towk Wa El Eswera,Khairy Beshara,El Towk Wa El Eswera,1986-01-01,115,7,171,Crime,"Sherihan, Khairy Beshara, Sherihan"
10901,10901,tt1870517,Sen TǬrkǬlerini SÇôyle,Serif Gören,Sen TǬrkǬlerini SÇôyle,1986-01-01,84,5,152,Drama,Merih Firat
10902,10902,tt1885372,Sindhooram,Krishna Vamsi,Sindhooram,1997-01-01,144,7,277,Action,"Sanghavi, Brahmaji"
10903,10903,tt1919064,Sheida,Kamal Tabrizi,Sheida,1999-01-01,100,6,380,Drama,"Jamshid Esmailkhani, Leila Hatami"
10904,10904,tt1920888,Damu,Raja Sen,Damu,1996-01-01,156,8,118,Family,Raghuvir Yadav
10905,10905,tt1933612,Bibi's Courtship Portion,Asghar Hashemi,Mehrie Bibi,1995-01-01,90,5,106,Comedy,NONE
10906,10906,tt1934227,Corrupt Hands,Sirus Alvand,Dastha-ye aloode,2000-01-01,103,5,312,Crime,Asal Badeei
10907,10907,tt1935109,Dipu Number 2,Morshedul Islam,Dipu Number 2,1996-01-01,154,8,2441,Adventure,Masud Ali Khan
10908,10908,tt1949115,Hello! Hello! This Is Juju,Marzieh Boroomand,Alo!Alo! Man joojoo-am,1995-01-01,82,6,579,Adventure,NONE
10909,10909,tt1963768,The Lost Language of Cranes,Nigel Finch,The Lost Language of Cranes,1991-01-01,87,7,535,Drama,"Nigel Finch, Brian Cox"
10910,10910,tt19886778,Memburu Makelar Mayat,Liliek Sudjio,Memburu Makelar Mayat,1986-01-01,87,6,167,Comedy,NONE
10911,10911,tt1988733,Naalaiya Theerpu,S.A. Chandrashekhar,Naalaiya Theerpu,1992-01-01,140,7,1178,Drama,Joseph Vijay
10912,10912,tt19892708,Sepasang Iblis Betina,Liliek Sudjio,Sepasang Iblis Betina,1988-01-01,84,7,264,Action,NONE
10913,10913,tt2010915,Beladingala Baale,Sunil Kumar Desai,Beladingala Baale,1995-01-01,152,8,260,Drama,NONE
10914,10914,tt2076837,Dollar Dreams,Sekhar Kammula,Dollar Dreams,2000-01-01,100,7,109,Drama,NONE
10915,10915,tt2082416,The Plane Flies to Russia,Aleksey Kapilevich,Samolyot letit v Rossiyu,1994-01-01,94,7,101,Action,"Valery Kukenkov, Andrey Ankudinov, Vyacheslav Kirilichev"
10916,10916,tt2083354,The Attack on H3,Shahriar Bahrani,The Attack on H3,1995-01-01,93,7,269,Action,"Jafar Dehghan, Jafar Dehghan"
10917,10917,tt2098658,Crayon Shin-chan: Unkokusai no Yabou,Mitsuru Hongô,Crayon Shin-chan: Unkokusai no Yabou,1995-01-01,94,6,278,Action,"Sakurako Kishiro, Mitsuru Hongô"
10918,10918,tt2180441,"Keriyon Shin-chan: Oh, I'm Sorry!",Keiichi Hara,Kureyon Shinchan: Arashi o Yobu Janguru!,2000-01-01,88,7,362,Action,Sakurako Kishiro
10919,10919,tt2293984,Bazaar Rowdy,A. Kodandarami Reddy,Bazaar Rowdy,1988-01-01,115,7,107,Action,"G. Sathyamurthy, Ramesh Babu Ghattamaneni"
10920,10920,tt2294593,The Jugglers,Ali Abdel-Khalek,El-Baydha Wal Hagar,1990-01-01,98,7,981,Comedy,NONE
10921,10921,tt2325915,Poove Unakkaga,Vikraman,Poove Unakkaga,1996-01-01,150,8,6739,Comedy,"Shivashankar, Murali, Sangeetha, Joseph Vijay"
10922,10922,tt2326059,Ullathai Allitha,Sundar C.,Ullathai Allitha,1996-01-01,149,7,467,Comedy,Goundamani
10923,10923,tt2327589,The Survivor,Seifollah Dad,Almoutabaki,1995-01-01,144,7,349,Drama,"Mouaffak Al Sayed, Alaa El Din Koksh, Seifollah Dad"
10924,10924,tt2330098,Upendra,Upendra,Upendra,1999-01-01,138,8,3263,Drama,"Prema, Upendra"
10925,10925,tt2373600,Amaravathi,Selva,Amaravathi,1993-01-01,146,6,247,Romance,Ajith Kumar
10926,10926,tt2373644,Nesam,K. Subash,Nesam,1997-01-01,139,5,147,Comedy,NONE
10927,10927,tt2378298,Kadhal Mannan,Sarann,Kadhal Mannan,1998-01-01,135,7,1407,Drama,Ajith Kumar
10928,10928,tt2378334,Aval Varuvala,Raj Kapoor,Aval Varuvala,1998-01-01,145,6,323,Romance,NONE
10929,10929,tt2378378,Anantha Poongathe,Raj Kapoor,Anantha Poongathe,1999-01-01,154,6,277,Romance,Kovai Sarala
10930,10930,tt2380272,Unnai Thedi,Sundar C.,Unnai Thedi,1999-01-01,151,5,224,Romance,NONE
10931,10931,tt2380288,Nee Varuvai Ena,Rajakumaran,Nee Varuvai Ena,1999-01-01,159,6,337,Romance,"T.S. Raghavendra, Parthiban Radhakrishnan"
10932,10932,tt2454134,Karamati Coat,Ajay Karthik,Karamati Coat,1993-01-01,86,7,225,Comedy,Manohar Singh
10933,10933,tt2643796,Kureyon Shinchan: Hendarando no Daiboken,Mitsuru Hongô,Kureyon Shinchan: Hendarando no Daiboken,1996-01-01,93,7,356,Adventure,Toshio Furukawa
10934,10934,tt2643808,Kureyon Shinchan: Dengeki! Buta no hizume daisakusen,Keiichi Hara,Kureyon Shinchan: Dengeki! Buta no hizume daisakusen,1998-01-01,99,6,238,Action,"Miki Narahashi, Akiko Yajima"
10935,10935,tt2643818,Kureyon Shinchan: Bakuhatsu! Onsen Wakuwaku Daikessen,Keiichi Hara,Kureyon Shinchan: Bakuhatsu! Onsen Wakuwaku Daikessen,1999-01-01,88,6,155,Animation,NONE
10936,10936,tt2796402,Atentat: Osinnie vbyvstvo u Munkheni,Oles Yanchuk,Atentat: Osinnie vbyvstvo u Munkheni,1995-01-01,110,6,105,Drama,"Vladimir Pantelyuk, Vladimir Shklyarov, Valeriy Legin"
10937,10937,tt2917334,Sparsha,Sunil Kumar Desai,Sparsha,2000-01-01,154,7,206,Drama,"Sudeep, Sudeep"
10938,10938,tt3027040,Bintang Kejora,Chaerul Umam,Bintang Kejora,1986-01-01,88,7,128,Comedy,"El Manik, El Manik"
10939,10939,tt3084114,The Innocent,Atef El-Tayeb,Al Baree',1986-01-01,110,8,1337,Drama,"Salah Qabil, Nahed Samir"
10940,10940,tt3178292,A: Film by Upendra,Upendra,A: Film by Upendra,1998-01-01,150,8,2197,Drama,Upendra
10941,10941,tt3189256,Om,Upendra,Om,1995-01-01,150,8,3650,Action,"Shankanada Aravind, Shivarajkumar"
10942,10942,tt3671294,Khilona Bana Khalnayak,Mahesh Kothare,Khilona Bana Khalnayak,1995-01-01,222,7,270,Comedy,Ambar Kothare
10943,10943,tt3898912,The Prank,Homayoon Ass'adian,The Prank,1999-01-01,94,5,109,Drama,Fatemah Motamed-Aria
10944,10944,tt3902726,Ei Ghor Ei Songsar,Malek Afsari,Ei Ghor Ei Songsar,1995-01-01,155,8,488,Drama,Rosy Samad
10945,10945,tt4022394,Keyamot Theke Keyamot,Sohanur Rahman Sohan,Keyamot Theke Keyamot,1993-01-01,160,8,637,Drama,"A.K. Qureshi, Salman Shah"
10946,10946,tt4038968,Garip Bir Koleksiyoncu,Nurettin Özel,Garip Bir Koleksiyoncu,1991-01-01,97,7,129,Drama,Orçun Sonat
10947,10947,tt4192340,Biyer Phul,Ram Mukherjee,Biyer Phul,1996-01-01,156,5,109,Drama,Prasenjit Chatterjee
10948,10948,tt4228378,Shhh!,Upendra,Shhh!,1993-01-01,135,8,1191,Horror,NONE
10949,10949,tt4249544,Baba Keno Chakar,Swapan Saha,Baba Keno Chakar,1998-01-01,150,6,115,Drama,Pijush Ganguly
10950,10950,tt4307176,Pallati 176,Mevlan Shanaj,Pallati 176,1986-01-01,115,9,240,Comedy,"Anastas Kristofori, Elida Janushi, Alfred Bualoti, Eva Alikaj"
10951,10951,tt4744132,Sudden Rain,Basu Chatterjee,Hotath Bristi,1998-01-01,182,8,904,Drama,"Ferdous Ahmed, Ferdous Ahmed"
10952,10952,tt4955970,Once Upon a Time in Tehran,Ali Hatami,Tehran Rozegar-e No,1999-01-01,90,8,150,Crime,"Afsar Asadi, Mohammad Varshochi, Jafar Vali, Jamshid Mashayekhi"
10953,10953,tt4976496,Nilaave Vaa,A. Venkatesh,Nilaave Vaa,1998-01-01,139,7,681,Action,"Vinuchakravarthy, Joseph Vijay"
10954,10954,tt5085140,Ontore Ontore,Shibli Sadique,Ontore Ontore,1994-01-01,135,7,167,Family,Salman Shah
10955,10955,tt5107670,Sujon Sokhi,Shah Alam Kiron,Sujon Sokhi,1994-01-01,136,7,237,Romance,"Shabnur, Salman Shah"
10956,10956,tt5111382,The Dirty Debauch,Shahidul Islam Khokon,Palabi Kothae,1997-01-01,158,8,382,Comedy,"Humayun Faridi, Humayun Faridi"
